,img,bbox,label
356,../../malaria/images/be779f52-0bfa-4c01-a16f-b7f0bc92ed7c.png,"[(623, 971, 733, 1106), (399, 212, 519, 341), (444, 1236, 566, 1358), (648, 541, 773, 668), (351, 1363, 470, 1485), (908, 1093, 1024, 1200), (253, 452, 373, 576), (144, 269, 261, 381), (884, 1421, 1006, 1528), (24, 733, 145, 854), (736, 1020, 865, 1149), (594, 773, 712, 893), (612, 1464, 710, 1587), (582, 1253, 710, 1342), (221, 809, 345, 924), (522, 641, 641, 766), (833, 1305, 944, 1428), (128, 1192, 261, 1293), (210, 17, 333, 149), (76, 126, 194, 259), (162, 1077, 283, 1194), (978, 383, 1102, 499), (1080, 872, 1192, 989), (494, 491, 622, 611), (1072, 128, 1196, 249), (213, 365, 361, 499), (422, 142, 541, 268), (423, 726, 547, 835), (942, 1273, 1049, 1399), (408, 18, 526, 127), (806, 248, 935, 395), (31, 1099, 151, 1225), (366, 505, 481, 617), (1072, 28, 1174, 118), (948, 964, 1084, 1077), (616, 1165, 729, 1275), (215, 596, 315, 695), (8, 204, 114, 315), (295, 1136, 415, 1244), (646, 55, 767, 169), (629, 374, 750, 488), (456, 826, 569, 940), (296, 210, 399, 307), (1043, 1396, 1142, 1486), (340, 1058, 534, 1178), (394, 462, 499, 564)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
357,../../malaria/images/ecd68ba2-48af-4866-826a-7cd1c147c055.png,"[(80, 1268, 190, 1386), (948, 743, 1065, 855), (727, 1382, 846, 1497), (749, 181, 868, 291), (242, 658, 352, 761), (613, 1342, 723, 1455), (394, 1089, 525, 1196), (876, 1354, 995, 1481), (70, 373, 181, 506), (217, 780, 331, 899), (167, 507, 272, 606), (342, 1224, 460, 1345), (846, 1072, 948, 1192), (543, 1060, 677, 1165), (436, 282, 545, 405), (590, 324, 699, 441), (861, 798, 967, 913), (1053, 1338, 1175, 1457), (315, 1334, 423, 1462), (874, 91, 990, 202), (274, 1043, 382, 1180), (329, 825, 443, 942), (236, 1194, 356, 1302), (775, 855, 883, 981), (427, 905, 558, 1020), (226, 548, 354, 662), (1053, 732, 1162, 848), (269, 1441, 372, 1556), (750, 1088, 855, 1218), (909, 1183, 1034, 1293), (515, 152, 623, 269), (928, 3, 1052, 113), (473, 727, 590, 844), (1026, 810, 1146, 925), (576, 1470, 686, 1582), (439, 16, 555, 124), (280, 226, 398, 332), (11, 696, 126, 797), (142, 122, 269, 245), (729, 46, 880, 156), (657, 718, 763, 868), (967, 387, 1102, 497), (131, 11, 256, 123), (533, 667, 635, 779), (974, 1480, 1100, 1599), (586, 709, 685, 848), (378, 560, 509, 691), (820, 473, 949, 578), (463, 825, 581, 930), (10, 1407, 112, 1540), (132, 684, 249, 814), (0, 825, 98, 967), (236, 1275, 361, 1367), (960, 905, 1070, 1028)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
358,../../malaria/images/b687c30d-cf15-445c-b3f6-5aca86584708.png,"[(15, 301, 123, 433), (53, 1459, 162, 1571), (834, 499, 943, 621), (703, 1303, 843, 1452), (63, 830, 173, 956), (431, 1238, 538, 1349), (199, 1238, 338, 1358), (777, 625, 903, 744), (287, 767, 401, 883), (739, 254, 843, 375), (433, 1407, 550, 1516), (901, 191, 1017, 315), (18, 53, 132, 168), (184, 1493, 295, 1599), (805, 1116, 931, 1234), (1078, 321, 1196, 446), (946, 614, 1060, 754), (311, 376, 424, 489), (791, 747, 912, 872), (1015, 1148, 1147, 1281), (334, 1051, 458, 1163), (1030, 443, 1150, 573), (131, 444, 246, 562), (550, 847, 649, 970), (439, 284, 555, 405), (581, 697, 704, 820), (478, 141, 606, 264), (224, 1022, 350, 1143), (345, 513, 449, 646), (827, 903, 956, 1035), (250, 538, 369, 662), (710, 422, 824, 552), (727, 119, 843, 245), (24, 1065, 136, 1193), (595, 113, 717, 219), (925, 395, 1033, 513), (301, 1230, 396, 1351), (598, 144, 689, 298), (830, 5, 930, 162)]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
359,../../malaria/images/0d095f3a-9243-472b-90b4-0ce8309e778c.png,"[(668, 275, 786, 376), (228, 1335, 314, 1440), (972, 609, 1089, 716), (96, 996, 207, 1134), (654, 16, 782, 124), (83, 1309, 192, 1421), (1022, 114, 1125, 213), (510, 467, 637, 582), (772, 59, 862, 172), (110, 1193, 240, 1325), (469, 322, 595, 439), (189, 66, 313, 178), (764, 379, 860, 505), (397, 761, 514, 869), (345, 1312, 456, 1440), (91, 88, 215, 193), (555, 1046, 684, 1140), (444, 1287, 556, 1399), (75, 1440, 169, 1557), (969, 1196, 1072, 1306), (1035, 1444, 1152, 1556), (843, 807, 959, 938), (853, 1070, 985, 1186), (427, 75, 556, 195), (506, 1181, 621, 1281), (854, 407, 961, 555), (244, 654, 345, 768), (278, 1253, 407, 1348), (894, 27, 1004, 150), (866, 148, 976, 267), (139, 612, 258, 761), (773, 918, 882, 1044), (226, 1192, 357, 1287), (236, 724, 332, 857), (441, 1072, 566, 1175), (1071, 20, 1165, 138), (415, 382, 489, 510), (925, 702, 1044, 827), (504, 1129, 638, 1209), (158, 1480, 267, 1599), (7, 1353, 106, 1466), (382, 261, 467, 390), (780, 503, 876, 688), (422, 979, 574, 1072), (901, 1154, 1005, 1275), (1108, 590, 1199, 699), (741, 1031, 891, 1137), (1005, 705, 1095, 830), (427, 919, 549, 1010), (276, 374, 418, 518), (441, 876, 617, 955), (436, 201, 543, 316), (1065, 740, 1156, 841)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
360,../../malaria/images/be5bb7d0-7c3f-4bb9-8bb4-f8bc8d875943.png,"[(242, 664, 369, 787), (387, 402, 503, 520), (531, 1400, 630, 1509), (1059, 533, 1176, 661), (266, 489, 379, 605), (106, 736, 224, 848), (1005, 739, 1086, 841), (284, 1133, 397, 1245), (1003, 732, 1108, 846), (291, 1376, 401, 1482), (697, 1445, 817, 1571), (153, 1066, 281, 1176), (988, 879, 1129, 1007), (933, 587, 1057, 719), (986, 1023, 1111, 1138), (966, 51, 1103, 180), (877, 257, 982, 375), (641, 857, 761, 975), (571, 202, 690, 322), (972, 156, 1101, 277), (443, 123, 569, 249), (478, 342, 588, 461), (1080, 799, 1189, 916), (919, 1203, 1040, 1321), (938, 837, 1058, 953), (12, 879, 141, 987), (369, 1311, 486, 1425), (603, 1492, 710, 1597), (784, 462, 888, 561), (1095, 1268, 1199, 1368), (631, 297, 763, 406), (725, 993, 836, 1097), (38, 1096, 145, 1190), (934, 286, 1061, 458), (102, 1269, 299, 1387), (306, 891, 535, 997), (682, 208, 811, 376), (718, 317, 873, 433), (895, 1439, 1042, 1595), (786, 943, 972, 1065), (195, 555, 308, 657), (73, 963, 170, 1049), (41, 397, 134, 494), (510, 95, 619, 188), (995, 1242, 1099, 1369), (814, 1378, 959, 1487), (895, 1358, 995, 1459), (227, 1462, 331, 1593), (884, 673, 984, 775), (836, 619, 959, 707), (897, 494, 986, 598), (902, 446, 1008, 539), (816, 288, 931, 397), (592, 465, 705, 587), (664, 415, 766, 524), (771, 412, 886, 499), (877, 390, 965, 474), (480, 478, 585, 594), (138, 465, 240, 562), (57, 560, 163, 655), (73, 465, 184, 555), (107, 535, 199, 637), (1086, 1421, 1197, 1525), (501, 444, 614, 553), (304, 931, 410, 1042)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
361,../../malaria/images/c94a5851-b846-4fde-8c89-05bec3a8ac53.png,"[(990, 1392, 1109, 1507), (1056, 1274, 1173, 1407), (787, 1402, 915, 1526), (1069, 477, 1187, 592), (255, 153, 376, 280), (563, 316, 689, 450), (66, 207, 168, 314), (391, 197, 523, 310), (516, 443, 638, 569), (640, 1466, 764, 1580), (869, 201, 1002, 328), (884, 1155, 1002, 1291), (951, 1004, 1056, 1114), (281, 364, 401, 495), (979, 1101, 1078, 1204), (197, 1063, 337, 1189), (1067, 118, 1194, 239), (1001, 744, 1108, 854), (521, 197, 638, 298), (5, 477, 98, 580), (166, 348, 279, 459), (974, 540, 1098, 669), (971, 922, 1074, 1022), (470, 110, 574, 199), (26, 892, 150, 1012), (905, 665, 1033, 777), (491, 302, 600, 416), (810, 377, 931, 506), (180, 1443, 313, 1573), (1071, 1036, 1194, 1158), (807, 1281, 921, 1401), (836, 860, 961, 984), (793, 1218, 903, 1332), (656, 1207, 771, 1320), (565, 681, 688, 805), (96, 454, 188, 556), (53, 56, 154, 162), (94, 101, 193, 210), (246, 969, 362, 1076), (289, 930, 408, 1037), (548, 1038, 682, 1196), (678, 1042, 824, 1174), (676, 101, 774, 216), (781, 133, 888, 233), (732, 45, 838, 146), (883, 92, 999, 192), (995, 66, 1093, 171), (1097, 32, 1191, 131), (633, 1331, 744, 1440), (915, 1307, 1014, 1412), (956, 1266, 1052, 1373), (715, 1341, 808, 1435), (736, 744, 830, 913), (727, 881, 847, 1005), (1042, 747, 1136, 869)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
362,../../malaria/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,"[(139, 721, 247, 831), (61, 855, 163, 961), (36, 649, 161, 774), (375, 728, 488, 846), (609, 301, 711, 421), (700, 367, 783, 468), (948, 104, 1062, 216), (488, 721, 602, 844), (808, 103, 912, 231), (780, 280, 889, 400), (154, 897, 279, 1013), (399, 842, 514, 969), (599, 22, 708, 138), (774, 543, 880, 646), (314, 1223, 420, 1333), (513, 76, 614, 183), (494, 1224, 633, 1350), (345, 1120, 447, 1223), (508, 188, 615, 294), (164, 450, 292, 572), (762, 640, 868, 757), (740, 175, 819, 256), (657, 485, 774, 595), (30, 1366, 158, 1483), (997, 473, 1111, 598), (775, 907, 891, 1034), (55, 89, 168, 207), (438, 544, 536, 627), (894, 994, 1021, 1135), (286, 689, 384, 793), (473, 276, 573, 384), (622, 193, 741, 303), (454, 925, 543, 1017), (314, 920, 421, 1023), (404, 416, 504, 518), (501, 1061, 605, 1164), (1052, 1268, 1172, 1392), (278, 118, 418, 255), (472, 464, 567, 548), (491, 596, 613, 728), (31, 318, 142, 428), (535, 978, 643, 1077), (315, 268, 395, 366), (164, 1258, 261, 1345), (651, 607, 743, 710), (448, 66, 547, 171), (266, 1152, 367, 1270), (148, 343, 279, 447), (3, 1474, 110, 1581), (9, 39, 130, 163), (825, 469, 912, 549), (890, 597, 992, 697), (526, 835, 630, 941), (839, 201, 952, 346), (669, 692, 771, 808), (219, 70, 320, 173), (103, 541, 243, 671), (697, 842, 810, 967), (1022, 224, 1117, 327), (12, 433, 121, 541), (47, 206, 159, 323), (44, 1193, 167, 1326), (159, 1169, 274, 1280), (826, 1425, 1069, 1529), (978, 381, 1069, 477), (894, 351, 977, 468), (103, 1110, 250, 1221), (235, 761, 340, 963), (130, 8, 252, 143), (1059, 75, 1138, 175), (648, 933, 731, 1044), (385, 291, 473, 394), (449, 607, 533, 697), (424, 346, 526, 451), (546, 220, 637, 327), (629, 135, 715, 240), (997, 272, 1106, 368), (879, 1144, 978, 1241), (469, 1080, 556, 1196), (618, 761, 727, 881), (595, 834, 691, 924), (1061, 1343, 1157, 1448), (543, 943, 642, 1048), (293, 937, 409, 1048), (8, 1067, 150, 1176), (956, 1157, 1031, 1260)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
363,../../malaria/images/157ac97a-396e-4f6c-94c6-72a4d06ccc5f.png,"[(568, 973, 680, 1086), (1057, 258, 1176, 391), (91, 1014, 217, 1125), (567, 32, 678, 153), (80, 316, 199, 438), (610, 187, 720, 334), (890, 511, 1005, 671), (708, 15, 833, 139), (789, 1259, 910, 1380), (258, 388, 382, 505), (724, 346, 850, 481), (25, 167, 150, 309), (970, 1399, 1095, 1525), (7, 428, 144, 548), (949, 311, 1068, 439), (380, 875, 498, 1004), (153, 1, 263, 123), (510, 840, 662, 1002), (407, 1010, 529, 1123)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
364,../../malaria/images/e5731221-814c-4894-a44e-e46b71460fa4.png,"[(381, 581, 492, 681), (659, 954, 764, 1058), (1063, 724, 1170, 827), (568, 1413, 665, 1516), (981, 108, 1088, 208), (997, 640, 1109, 736), (846, 1324, 942, 1433), (180, 1362, 300, 1460), (707, 488, 811, 600), (218, 612, 325, 727), (963, 213, 1051, 335), (252, 1426, 371, 1549), (946, 1209, 1062, 1310), (412, 491, 515, 588), (183, 376, 287, 480), (633, 1454, 747, 1550), (672, 1349, 784, 1454), (552, 801, 638, 929), (865, 375, 982, 469), (434, 789, 537, 907), (128, 1411, 236, 1527), (359, 1412, 459, 1550), (358, 1295, 485, 1411), (765, 85, 899, 172), (1009, 997, 1120, 1098), (210, 735, 319, 843), (909, 676, 1019, 795), (910, 836, 1017, 951), (149, 1006, 255, 1131), (18, 151, 122, 258), (503, 1066, 620, 1194), (376, 1172, 476, 1306), (191, 1073, 285, 1216), (1017, 1082, 1126, 1190), (540, 928, 648, 1036), (912, 455, 1035, 570), (1055, 128, 1168, 261), (220, 118, 334, 229), (136, 147, 225, 249), (858, 612, 967, 739), (628, 208, 729, 325), (538, 302, 652, 416), (328, 6, 439, 123), (332, 365, 452, 486), (741, 1020, 849, 1181), (1050, 1133, 1156, 1253), (404, 923, 519, 1032), (744, 1230, 856, 1329), (149, 187, 282, 295), (779, 1262, 876, 1412), (159, 2, 277, 104), (78, 1300, 202, 1429), (80, 755, 198, 886), (332, 1173, 421, 1301)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
365,../../malaria/images/a7688988-2bcc-4458-83d3-5e482da5f87b.png,"[(207, 695, 302, 796), (594, 1138, 702, 1243), (864, 28, 961, 124), (1046, 1022, 1150, 1120), (220, 1270, 341, 1390), (542, 81, 636, 177), (404, 506, 509, 605), (388, 1331, 496, 1429), (790, 1193, 892, 1288), (675, 354, 773, 447), (646, 824, 750, 934), (38, 491, 154, 603), (1002, 712, 1106, 812), (713, 265, 813, 364), (534, 247, 632, 348), (895, 1109, 995, 1210), (213, 359, 306, 462), (561, 999, 670, 1097), (67, 1271, 187, 1394), (1011, 821, 1121, 916), (410, 880, 514, 985), (16, 227, 114, 334), (931, 604, 1031, 705), (766, 672, 870, 769), (743, 1398, 842, 1490), (255, 1147, 391, 1259), (268, 1041, 367, 1145), (938, 135, 1036, 234), (405, 1098, 507, 1196), (819, 1344, 913, 1446), (939, 1261, 1083, 1380), (55, 779, 172, 898), (368, 710, 469, 819), (1003, 1169, 1115, 1263), (215, 159, 334, 269), (966, 471, 1073, 579), (95, 396, 215, 525), (867, 490, 969, 596), (388, 150, 482, 242), (51, 653, 167, 767), (468, 37, 563, 138), (454, 392, 554, 490), (709, 515, 808, 617), (997, 1382, 1101, 1487), (357, 994, 462, 1100), (87, 126, 207, 247), (268, 272, 384, 373), (218, 54, 308, 198), (727, 1312, 823, 1403), (615, 1325, 729, 1437), (51, 75, 134, 163), (674, 595, 812, 675), (512, 897, 643, 997), (7, 7, 125, 113)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
366,../../malaria/images/8757be1e-b832-407a-8e95-62abae485b24.png,"[(215, 1451, 331, 1570), (552, 336, 654, 437), (536, 1444, 635, 1539), (121, 756, 230, 861), (1040, 720, 1157, 841), (243, 724, 360, 845), (676, 766, 769, 871), (230, 1110, 351, 1228), (44, 674, 163, 789), (302, 1023, 406, 1132), (845, 786, 948, 894), (356, 939, 444, 1067), (933, 950, 1040, 1055), (130, 139, 246, 261), (1070, 1023, 1154, 1122), (1038, 927, 1147, 1026), (947, 1162, 1061, 1304), (252, 469, 352, 579), (700, 948, 791, 1049), (565, 1038, 672, 1156), (625, 407, 704, 500), (445, 367, 557, 496), (571, 1243, 685, 1358), (163, 646, 286, 769), (878, 1116, 974, 1232), (348, 1243, 457, 1353), (939, 1042, 1041, 1146), (673, 612, 786, 718), (143, 1167, 248, 1282), (804, 1026, 921, 1146), (174, 376, 272, 485), (358, 773, 454, 873), (524, 864, 609, 948), (1056, 831, 1175, 945), (535, 1146, 656, 1257), (574, 175, 697, 295), (1050, 1046, 1168, 1160), (1047, 1148, 1142, 1259), (847, 659, 948, 768), (440, 968, 515, 1061), (473, 1362, 575, 1465), (698, 404, 790, 504), (567, 775, 669, 852), (911, 703, 1015, 803), (490, 74, 598, 194), (347, 679, 465, 783), (782, 1140, 884, 1216), (393, 1348, 488, 1419), (185, 574, 298, 687), (814, 583, 911, 670), (949, 1307, 1060, 1426), (345, 461, 453, 567), (630, 671, 730, 780), (776, 420, 872, 554), (822, 1204, 914, 1293), (316, 1387, 412, 1482), (19, 1022, 151, 1163), (532, 944, 630, 1060), (483, 1277, 591, 1397), (369, 602, 460, 698), (872, 502, 964, 593), (697, 587, 802, 689), (445, 291, 536, 380), (737, 1043, 827, 1135), (197, 282, 313, 404), (587, 861, 713, 998), (849, 888, 963, 984), (8, 922, 127, 1028), (816, 904, 934, 1028), (692, 1208, 800, 1279), (909, 1441, 1011, 1534), (769, 745, 875, 852), (298, 279, 409, 395), (647, 1117, 759, 1221), (58, 1152, 160, 1261), (857, 1343, 979, 1466), (538, 700, 620, 786), (505, 646, 582, 730), (451, 535, 533, 639), (322, 422, 433, 519), (329, 1412, 469, 1557), (501, 20, 698, 195)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
367,../../malaria/images/6fb707b1-5c07-479f-8385-5404bf5747b0.png,"[(1077, 581, 1192, 702), (220, 608, 337, 721), (1015, 466, 1136, 590), (780, 8, 896, 120), (594, 1203, 696, 1308), (567, 172, 690, 297), (1, 965, 123, 1089), (428, 108, 558, 236), (782, 1189, 904, 1310), (77, 1225, 206, 1355), (337, 241, 461, 363), (873, 1379, 1002, 1506), (977, 1032, 1096, 1168), (798, 1000, 923, 1111), (500, 412, 609, 530), (271, 1095, 393, 1217), (1071, 949, 1180, 1059), (50, 539, 171, 682), (567, 876, 690, 991), (670, 553, 797, 677), (407, 814, 535, 946), (805, 617, 932, 744), (468, 638, 581, 757), (684, 720, 809, 842), (684, 409, 810, 527), (198, 800, 325, 922), (417, 1305, 543, 1426), (654, 998, 784, 1120), (167, 71, 301, 188), (125, 158, 261, 275), (370, 720, 482, 836), (267, 426, 397, 512), (3, 1330, 130, 1456), (231, 506, 412, 616)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
368,../../malaria/images/177f883a-f0f1-4b8e-b598-2ca4bab27381.png,"[(223, 1388, 350, 1560), (190, 452, 321, 600), (90, 1237, 200, 1342), (125, 1013, 248, 1117), (150, 827, 267, 948), (225, 885, 346, 998), (269, 1115, 392, 1237), (417, 1104, 513, 1188), (325, 1288, 437, 1398), (381, 1413, 481, 1533), (463, 1492, 565, 1596), (456, 1240, 571, 1373), (546, 1408, 656, 1523), (565, 1273, 683, 1400), (665, 1308, 773, 1421), (790, 1479, 898, 1583), (767, 1313, 873, 1435), (821, 1369, 931, 1487), (938, 1475, 1050, 1590), (894, 1283, 1006, 1394), (973, 1279, 1079, 1400), (760, 1171, 871, 1279), (642, 988, 760, 1098), (681, 1088, 804, 1212), (463, 787, 606, 915), (690, 790, 817, 921), (750, 981, 879, 1083), (798, 873, 915, 979), (900, 1104, 1004, 1217), (937, 988, 1056, 1113), (1004, 992, 1127, 1106), (850, 712, 950, 833), (921, 788, 1046, 900), (1023, 831, 1152, 950), (1006, 696, 1125, 813), (1081, 552, 1194, 652), (1038, 371, 1156, 500), (973, 488, 1081, 617), (888, 585, 1000, 706), (812, 508, 933, 621), (729, 413, 873, 527), (798, 313, 917, 433), (856, 29, 971, 144), (713, 131, 838, 242), (642, 4, 756, 129), (510, 23, 638, 138), (204, 63, 325, 177), (202, 179, 313, 285), (88, 304, 200, 419), (60, 427, 179, 537), (131, 537, 227, 644), (163, 383, 269, 502), (294, 315, 415, 442), (335, 146, 444, 269), (446, 194, 565, 300), (458, 288, 558, 413), (579, 273, 681, 406), (642, 240, 758, 373), (319, 625, 431, 735), (415, 592, 496, 717), (469, 483, 590, 604), (544, 502, 644, 598), (490, 590, 608, 710), (600, 585, 727, 694)]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
